Id,SalePrice
1461,156078.65423897386
1462,164235.10073656132
1463,180323.28058563368
1464,183161.80412592937
1465,162183.2148309136
1466,165182.71192408647
1467,168033.18278118
1468,145261.69464601926
1469,172398.4646120026
1470,142646.87931825942
1471,181996.39283155982
1472,122184.30771658363
1473,122649.60127841955
1474,159100.89860630242
1475,112327.42001954364
1476,283478.60636370373
1477,220683.07627087823
1478,241438.2844264671
1479,231490.2856251579
1480,519090.82420284534
1481,296821.1372824632
1482,169389.40149767467
1483,155584.076629885
1484,145828.3718160181
1485,133259.58662614087
1486,169880.9205502601
1487,338243.13159451
1488,234883.25358453402
1489,167746.11524613504
1490,192947.18024674978
1491,172006.46486339753
1492,125499.46892022384
1493,165140.66984519624
1494,272373.91255359136
1495,274471.9920525942
1496,192365.04338341192
1497,174843.96057087832
1498,138943.97906515774
1499,138232.09520692914
1500,142103.85961820013
1501,166058.48341748578
1502,129896.39593700379
1503,237047.30366793
1504,210927.17015863155
1505,206094.22887606744
1506,216698.70469902368
1507,285665.4723350387
1508,215883.33094318944
1509,156142.65452891553
1510,161550.86365754934
1511,151555.89272110822
1512,194388.42213553953
1513,156007.7924940728
1514,161495.96152579822
1515,211034.3389964569
1516,150679.0650978451
1517,145407.72149598884
1518,192106.7375395
1519,215716.61097161734
1520,137596.1547098624
1521,142722.59858882116
1522,176517.89797054094
1523,129720.52993301375
1524,122524.99573690987
1525,115696.44532216617
1526,121616.28802305681
1527,133035.2639898835
1528,143519.3547662776
1529,149947.0626667511
1530,199274.00057435734
1531,155419.2562278109
1532,99622.23602099567
1533,166737.02238679645
1534,124294.82568127583
1535,147099.2171659191
1536,119622.03735348395
1537,138765.24592211482
1538,138440.20574331525
1539,187993.06699446862
1540,149753.29772477984
1541,162337.08052151915
1542,158747.92212154446
1543,177849.32574605243
1544,105437.70578106142
1545,112720.3039742974
1546,138349.08566974264
1547,138490.67952918223
1548,143350.21749065656
1549,146758.54025645554
1550,161314.32738218486
1551,126541.1430259151
1552,176176.63741413277
1553,135949.6667126561
1554,115538.98612537111
1555,175526.31189327894
1556,107409.81673188484
1557,121306.14982015238
1558,106773.77891562265
1559,120758.68594859411
1560,170735.27287520282
1561,164005.56500775387
1562,123202.92500610164
1563,123476.03185913249
1564,178707.5308365235
1565,158562.63446850338
1566,225953.2952533689
1567,115575.36633631804
1568,229660.75029579134
1569,161773.392899411
1570,123817.90115947566
1571,115198.52880664443
1572,152652.79851010672
1573,194388.8519302632
1574,157796.3267583846
1575,197586.81183779807
1576,275024.2237903194
1577,162253.1379289685
1578,146987.05915690926
1579,143573.68447757198
1580,171487.9222650259
1581,137386.8869587259
1582,128518.67409063592
1583,308859.40381709824
1584,230012.8463039293
1585,129700.28921991098
1586,84021.28791039872
1587,104943.61289832735
1588,145330.60486529142
1589,136337.08747357607
1590,131086.58663046506
1591,101377.81040224743
1592,132477.61211966397
1593,123369.38782813797
1594,142519.8211077644
1595,129578.51420700578
1596,203668.77643850114
1597,209405.2450455012
1598,148733.03775502555
1599,153639.45505296846
1600,157079.57707510146
1601,92148.81252565885
1602,146868.2524439068
1603,105204.1678720302
1604,213786.69145149205
1605,218551.1882615347
1606,173713.14608513817
1607,258481.96159455285
1608,181639.4819115406
1609,152319.51040148758
1610,134177.70412498576
1611,149802.91008577685
1612,178823.93887272515
1613,193492.51137887753
1614,125145.76716452246
1615,105391.94923224467
1616,98837.6173766358
1617,114146.10019929882
1618,119321.79427215614
1619,140675.82383114338
1620,253456.0740106722
1621,149039.88161657832
1622,138688.4242967967
1623,199559.29396110502
1624,217459.40314689695
1625,131023.08808113313
1626,187127.78662438696
1627,180365.13206921198
1628,244517.0103016781
1629,140521.04105424936
1630,319084.71460949286
1631,179644.54025606753
1632,200964.0269338744
1633,137766.49257440207
1634,165610.13322764257
1635,150682.12419265325
1636,143388.5468510392
1637,214810.1237904105
1638,203053.0478405068
1639,194516.4420116833
1640,246124.83782578065
1641,173780.9234304076
1642,191959.5793149185
1643,194265.76561254935
1644,197074.17234548874
1645,210592.3686143634
1646,153467.1114886836
1647,154701.06556895876
1648,146543.27990113187
1649,131257.86991891352
1650,143470.94804695272
1651,140106.91371528423
1652,114007.37878680699
1653,114053.77329171874
1654,158430.5693187102
1655,137094.4872685602
1656,151494.83685000698
1657,158536.13061044435
1658,156324.24977800672
1659,122051.33304087586
1660,154825.24150013493
1661,373079.1629554606
1662,328407.7532408942
1663,322897.44912507315
1664,451245.7468027215
1665,262082.52941885113
1666,284710.7980867126
1667,304785.70239539724
1668,275702.55774293956
1669,217443.15431949723
1670,275230.06469089334
1671,240706.16979970358
1672,400748.7732380961
1673,259958.04387440617
1674,244507.81701216876
1675,178649.29984691713
1676,185710.05630134782
1677,177918.7273518195
1678,458663.16206503415
1679,321385.9473849312
1680,258620.52430619395
1681,189375.43226458965
1682,250612.97297185077
1683,172164.7227656134
1684,146059.2809988915
1685,145943.177239173
1686,146633.4023658605
1687,131030.11578670416
1688,166226.2122407021
1689,169247.19030639098
1690,150979.87698520024
1691,143946.31921428238
1692,207376.6440580924
1693,128989.67622688535
1694,152176.8551063012
1695,129553.8503941875
1696,269331.9893441096
1697,130249.72660463523
1698,346356.4366089071
1699,300782.72961794474
1700,227992.66681087724
1701,252398.19989679128
1702,259856.902736898
1703,223286.64761414303
1704,250679.0962607928
1705,187119.22611788168
1706,385540.56568610354
1707,172602.00196609346
1708,188819.0156841745
1709,246894.19843696486
1710,189643.09212981266
1711,220524.91255245652
1712,215129.0989526842
1713,237269.41267535966
1714,205204.5248307728
1715,178646.36248335982
1716,159838.3503349774
1717,151072.89174008355
1718,112580.24574531123
1719,178916.5490634064
1720,232186.65631239238
1721,161152.25981138076
1722,110330.16011938709
1723,155559.52380414653
1724,200783.07313138442
1725,210162.4593893182
1726,176137.4864987566
1727,163847.52033882315
1728,161912.5645688756
1729,148132.2740565236
1730,151298.64169599148
1731,127603.92382098097
1732,152046.76814900764
1733,132608.80315278366
1734,130930.67514057393
1735,119479.02741645652
1736,114403.14722548674
1737,336686.3508326921
1738,211097.8191183752
1739,318968.6570064889
1740,209637.26947421773
1741,173948.3883389758
1742,158689.46758224533
1743,156077.24820808874
1744,261720.32226481702
1745,199610.34151382797
1746,191905.71063012313
1747,230960.45022928884
1748,240764.43856464792
1749,177770.6466209706
1750,146096.92264953678
1751,235325.5161752281
1752,117482.75267097693
1753,182111.07958291107
1754,216233.80577453232
1755,168689.27973858232
1756,125197.866658821
1757,115996.86042868
1758,175730.5449202387
1759,179335.87458651
1760,184469.76422685338
1761,169994.36489635453
1762,181552.49543312943
1763,162274.59496595815
1764,122465.89576915496
1765,190480.36414169695
1766,191852.71042847034
1767,211502.9403339844
1768,146873.06237287828
1769,149502.61461269925
1770,129785.85170339629
1771,132447.38334550502
1772,163898.68564672428
1773,131386.09233941985
1774,217737.19033564976
1775,128554.04616830719
1776,132620.01486539084
1777,109480.30178160884
1778,123873.37008127393
1779,122601.96306860387
1780,143524.96805204343
1781,137321.68139642285
1782,114254.36368796632
1783,163487.63578359073
1784,103633.88073509748
1785,125309.78562851514
1786,140482.0234210387
1787,158139.27757705707
1788,81625.5992520859
1789,126344.61809083929
1790,104968.80376435723
1791,303824.8333457313
1792,163212.91185171253
1793,134879.13600259367
1794,132791.26954164924
1795,133224.41231511542
1796,105884.38786572854
1797,180174.40016969948
1798,123438.17751253127
1799,106570.98414926267
1800,114791.32277413036
1801,147624.59942566045
1802,146927.38690876565
1803,172456.14255311602
1804,143438.99618340223
1805,126428.33347050783
1806,126358.14371740827
1807,164324.97555255264
1808,124784.75838880934
1809,103204.91747391928
1810,152022.28495786974
1811,112200.29520225896
1812,109929.7956620393
1813,133393.0233574116
1814,107835.34288373061
1815,85650.50741580989
1816,101553.63889064056
1817,160121.48695672155
1818,175160.35189982844
1819,125137.47804738469
1820,90189.74665854829
1821,109793.75565857667
1822,153175.78081850233
1823,79592.52623167093
1824,140704.49351523214
1825,139211.14031478539
1826,115665.61281579678
1827,115871.23680926289
1828,149551.7224575739
1829,195495.96005504805
1830,174509.57395809397
1831,145277.14307039705
