Id,SalePrice
1461,157135.5921341779
1462,163836.54913641812
1463,180687.56921744783
1464,183982.04674034685
1465,163663.9577218008
1466,165669.01625152348
1467,168956.64951756643
1468,145242.5447354675
1469,172221.9522211279
1470,142786.94897573924
1471,182433.92430949135
1472,122580.61225633547
1473,122472.28816199621
1474,159068.179117884
1475,112093.68800240921
1476,284194.68768959976
1477,219781.69542121026
1478,241749.29706606263
1479,231257.8322833481
1480,520940.9216239028
1481,298185.62401153264
1482,169266.67455341335
1483,155017.87178392708
1484,146212.45660505947
1485,133321.81320144935
1486,170009.06039298596
1487,344938.01538534946
1488,234065.98972356162
1489,167989.55619320524
1490,196026.70476931933
1491,172338.01290422562
1492,125025.79277806688
1493,163647.30960704328
1494,271750.5410479353
1495,274666.6779696335
1496,192584.9582222931
1497,175075.53664231926
1498,139738.9080739107
1499,138984.53499852295
1500,142916.20371176198
1501,166139.31866218848
1502,129890.53049406098
1503,241293.8069940597
1504,212974.77521471764
1505,207420.94089983715
1506,216147.88775689088
1507,286004.16313392477
1508,215614.98096977756
1509,156307.98104319745
1510,162656.1622822142
1511,150424.67765263584
1512,196706.78334820157
1513,157010.09336046968
1514,160802.76598893796
1515,210610.98197337775
1516,149582.9863702193
1517,145479.2066209831
1518,191049.4358641589
1519,216611.08562239728
1520,137048.22219300963
1521,142372.60541446516
1522,178239.58954956016
1523,129239.45924770481
1524,122175.30819878858
1525,114543.9412119538
1526,121202.47657176653
1527,132766.4593371513
1528,143980.54500346284
1529,149102.21715804475
1530,203003.48336572322
1531,155463.7190829244
1532,98964.47019070761
1533,165060.37227968615
1534,123842.31575462811
1535,146676.32170199533
1536,117841.70508452975
1537,138363.61542670484
1538,138354.889417154
1539,188787.2285053464
1540,149290.31331629306
1541,161858.79744324207
1542,158247.56798064394
1543,176771.9650001495
1544,105219.05403575285
1545,111972.28259112564
1546,138074.33792933286
1547,139297.2653633829
1548,143203.18932335268
1549,147016.68755068377
1550,160821.35622166074
1551,125582.77277338496
1552,173796.42458643633
1553,137846.86749160403
1554,114750.42974608883
1555,175921.53327842767
