Id,SalePrice
1461,121453.49887615537
1462,155597.28765097362
1463,186753.11044786192
1464,181311.91268647066
1465,194134.2222538365
1466,179391.90275161844
1467,172051.2043510264
1468,178061.22939687863
1469,181809.8593331155
1470,129987.38806619927
1471,198721.64530193448
1472,97873.05943563362
1473,98810.35227323804
1474,152309.09862176818
1475,113548.38803563602
1476,332565.39033418626
1477,249659.08921187033
1478,290281.09123606334
1479,292542.8421775097
1480,505654.2742188722
1481,332643.4487299069
1482,206150.2555834574
1483,177754.25622794125
1484,158488.26228837174
1485,170716.7966332574
1486,197492.13759620689
1487,332991.6858430603
1488,247147.44140467525
1489,188218.5551514779
1490,194229.78210202543
1491,187049.31174496296
1492,105184.11391676757
1493,177521.20748904377
1494,317232.40255361254
1495,324710.0235433893
1496,226355.87327980154
1497,194002.3333989552
1498,156649.55877875173
1499,152034.67008141478
1500,158456.2461486313
1501,173280.6127439325
1502,121083.19620734415
1503,266023.1638433485
1504,232047.79389795556
1505,220734.54981141054
1506,221607.80719170463
1507,268379.4726531868
1508,216439.31017043767
1509,168536.40050805968
1510,156204.00842292147
1511,154473.32986154576
1512,180774.93124588157
1513,162463.31788523286
1514,155955.61180671805
1515,193679.3447375428
1516,151543.10649871465
1517,146581.0608494784
1518,127299.51086035163
1519,211387.4134341672
1520,138906.48237283842
1521,144219.36966622915
1522,166284.53110747685
1523,120996.04296160591
1524,126366.86706519841
1525,126031.50042720533
1526,131743.57578194173
1527,100749.91171081117
1528,130530.80676152502
1529,146030.89091807607
1530,164563.26951952185
1531,139809.06995026633
1532,100931.07052606893
1533,163405.59632031585
1534,119704.08788761235
1535,153763.78440997223
1536,115083.61940434722
1537,92688.53425338525
1538,140864.4727304759
1539,187075.67112022606
1540,114040.06573917091
1541,148996.56931851638
1542,151278.8025721889
1543,210333.20647513226
1544,84763.90357261735
1545,112330.59932044017
1546,143812.03459064008
1547,127901.86551746627
1548,128347.83808196442
1549,105702.46707236489
1550,146328.62187055993
1551,121260.07905982374
1552,161186.62702174953
1553,129910.22719709598
1554,92172.70437976916
1555,178347.34950461774
1556,100511.17610922296
