Id,SalePrice
1461,111567.99229430995
1462,145972.95489254003
1463,174039.82399552234
1464,194240.9651634197
1465,194744.21042867497
1466,172290.89038218732
1467,188601.5679492933
1468,168547.8996581679
1469,181157.2144104452
1470,124767.93800910121
1471,184616.73614677257
1472,98294.1574249779
1473,94682.07965498208
1474,149481.3405919637
1475,117788.82447285684
1476,348606.2382588102
1477,254879.0069623527
1478,290060.37178819784
1479,283761.4870573092
1480,502941.43339515093
1481,317801.3298746414
1482,227037.83609328978
1483,168693.26511751287
1484,166993.66176407514
1485,199900.66689407
1486,196816.52700606658
1487,336888.9847587549
1488,252862.0546187853
1489,188039.18770772815
1490,237506.38709436794
1491,190514.10884778548
1492,88835.80019675066
1493,203949.04286406154
1494,289533.54698910256
1495,284476.5887605238
1496,229412.20343570827
1497,171785.80833297942
1498,161003.53791991452
1499,157385.98831026317
1500,153473.78058919683
1501,173422.5412969757
1502,154144.02230447868
1503,285623.9788986184
1504,256987.8505289422
1505,229749.9058346362
1506,188535.43066284122
1507,229930.27167355453
1508,187609.59761094427
1509,154924.66628688452
1510,155317.49527705376
1511,148912.10097759383
1512,175962.66087614157
1513,150158.5790872081
1514,155488.7339476698
1515,201247.93690446627
1516,145914.2159345434
1517,163476.54657620323
1518,125958.79483358967
1519,214191.10495365024
1520,133241.12587468914
1521,127878.15052443833
1522,189312.99560994087
1523,113264.1718850467
1524,124599.45205147132
1525,124298.55426231351
1526,113064.82149611056
1527,109102.60123533059
1528,141813.07447805448
1529,143556.48536456368
1530,211090.54244788797
1531,121244.95563624617
1532,88799.57877637038
1533,143372.31770098224
1534,117595.81954675526
1535,143928.3721617922
1536,103189.7594933108
1537,89208.26855013716
1538,153371.90066397144
1539,201039.83438513675
1540,88724.34803711569
1541,138111.7398246099
1542,126762.09617954146
1543,181115.164953011
1544,97025.65351715349
1545,132308.1229249559
1546,146709.15681324375
1547,139951.9835691124
1548,143269.34927263277
1549,126850.96630990502
1550,141197.25665936645
1551,112435.54371404991
1552,150128.09879952628
1553,137280.94285678866
1554,111725.12205044589
1555,171086.31470979023
1556,102235.82361783806
1557,109334.00332905141
1558,102828.85709415616
1559,105877.98376135221
1560,134681.9435836869
1561,109896.91347407537
1562,134649.91588661258
1563,121237.49813673312
1564,153937.15914177132
1565,144899.49544620723
1566,240206.9087385386
1567,78819.75620152686
1568,222455.2798069623
1569,116614.7128043391
1570,140284.4928605904
1571,111103.92871740696
1572,141921.92517749278
1573,200144.63654285038
1574,111115.3002933045
1575,226361.086769821
1576,256999.5025316332
1577,177047.94470371513
1578,148815.19083536672
1579,148379.2581086863
1580,194863.773234999
1581,165187.62760946967
1582,132263.7628106764
1583,317017.6256496705
1584,230488.97736928044
1585,136527.98405704845
1586,74306.13399989685
1587,113533.8197675106
1588,144569.88185023665
1589,110719.6584517978
1590,132886.1750790322
1591,89026.97350031175
1592,111569.07954425638
1593,132332.8336230285
1594,125043.77411296911
1595,109639.32218237138
1596,211115.56773949304
1597,189491.5295279147
1598,215377.06741705482
1599,172534.27584983758
1600,171317.54236054933
1601,70787.46444572102
1602,109626.46676197016
1603,84785.95870437885
1604,245258.70329977307
1605,248952.2534656746
1606,185215.1416025303
1607,174726.52252279752
1608,224770.27753572262
1609,179384.50575942136
1610,157329.77116790155
1611,135090.38022655263
1612,152785.3811723992
1613,168632.11267028816
1614,116641.12291402453
1615,86354.57755898866
1616,75334.4116618496
1617,90886.19002382386
1618,123843.68851471951
1619,142043.28409478863
1620,198174.3240925222
1621,127724.77191087254
1622,139421.3763416522
1623,278821.0463448759
1624,197686.65024405543
1625,123601.49398166986
1626,180825.01369712452
1627,191388.49156055253
1628,269344.7716522683
1629,194609.36495271476
1630,336998.5793084785
1631,227273.92197721737
1632,237648.08553634002
1633,188141.05254846078
1634,192782.8473193927
1635,180299.91034384668
1636,153931.8818499757
1637,199118.24039063996
1638,187428.1452102061
1639,177697.50706324805
1640,249743.24009896332
1641,168770.6672294867
1642,232037.23431133167
1643,213784.19508145525
1644,235693.91260884397
1645,224867.87590251453
1646,171878.97707419217
1647,162391.45426398024
1648,128614.93660803026
1649,137364.03600862352
1650,128538.21875332463
1651,130336.86103072559
1652,98317.25811176152
1653,102054.71899705856
1654,148324.00482506465
1655,151747.35969962704
1656,135476.49356890336
1657,151519.31187776735
1658,143756.79652041724
1659,126496.32794851759
1660,156075.8292379904
1661,455274.5246157419
1662,421992.1427067383
1663,373709.7777505267
1664,425641.887430864
1665,314407.4682163552
1666,316417.3991830575
1667,369157.98694076634
1668,347327.4306730945
1669,320593.5433918583
1670,355112.50052237976
1671,279606.8358766276
1672,446063.6492296638
1673,328748.2388978942
1674,273359.5119822808
1675,202886.90162586697
1676,200232.06661174394
1677,229351.40839876528
1678,409216.84346934065
1679,376512.99989449803
1680,330420.83848887164
1681,258062.63780179707
1682,294380.89626234875
1683,204316.0525135846
1684,178320.9681802903
1685,174612.16473412988
1686,172532.92018180338
1687,177255.46166969303
